project,path,symbol,kind,line,detail
web-main,projects/web-main/backend/api/lab_demo.py,run_demo_module,function,105,
web-main,projects/web-main/backend/api/lab_demo.py,run_configured_demo_module,api-route,114,ROUTER.POST /lab/demo/run/{module}/configured
web-main,projects/web-main/backend/api/lab_demo.py,run_configured_demo_module,function,114,
web-main,projects/web-main/backend/api/lab_demo.py,run_all_demo_modules,api-route,125,ROUTER.POST /lab/demo/run-all
web-main,projects/web-main/backend/api/lab_demo.py,run_all_demo_modules,function,125,
web-main,projects/web-main/backend/api/lab_demo.py,list_demo_artifacts,api-route,136,ROUTER.GET /lab/demo/artifacts/{task_id}
web-main,projects/web-main/backend/api/lab_demo.py,list_demo_artifacts,function,136,
web-main,projects/web-main/backend/api/lab_demo.py,download_demo_artifact,api-route,154,ROUTER.GET /lab/demo/artifacts/{task_id}/download/{filename:path}
web-main,projects/web-main/backend/api/lab_demo.py,download_demo_artifact,function,154,
web-main,projects/web-main/backend/api/lab_demo.py,analyze_uploaded_file,api-route,176,ROUTER.POST /lab/demo/analyze-upload
web-main,projects/web-main/backend/api/lab_demo.py,analyze_uploaded_file,function,176,
web-main,projects/web-main/backend/api/lab_demo.py,get_upload_result,api-route,252,ROUTER.GET /lab/demo/upload-result/{run_id}
web-main,projects/web-main/backend/api/lab_demo.py,get_upload_result,function,252,
web-main,projects/web-main/backend/api/lab_demo.py,download_upload_result,api-route,268,ROUTER.GET /lab/demo/upload-result/{run_id}/download/{filename:path}
web-main,projects/web-main/backend/api/lab_demo.py,download_upload_result,function,268,
web-main,projects/web-main/backend/api/lab_demo.py,list_sample_files,api-route,287,ROUTER.GET /lab/demo/sample-files
web-main,projects/web-main/backend/api/lab_demo.py,list_sample_files,function,287,
web-main,projects/web-main/backend/api/lab_demo.py,download_sample_file,api-route,310,ROUTER.GET /lab/demo/sample-files/{filename:path}
web-main,projects/web-main/backend/api/lab_demo.py,download_sample_file,function,310,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,_env_flag,function,23,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,_public_lab_edf_reviewer_enabled,function,30,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,_assert_public_lab_edf_reviewer_enabled,function,39,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,inspect_edf,api-route,45,ROUTER.POST /lab/edf-reviewer/inspect
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,inspect_edf,function,45,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,render_waveform,api-route,87,ROUTER.POST /lab/edf-reviewer/waveform
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,render_waveform,function,87,
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,get_status,api-route,170,ROUTER.GET /lab/edf-reviewer/status
web-main,projects/web-main/backend/api/lab_edf_reviewer.py,get_status,function,170,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_seed,function,75,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_env_flag,function,146,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_host_without_port,function,150,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_is_local_host_value,function,159,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_comma_hosts_are_local,function,163,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_origin_headers_are_local,function,169,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_forwarded_headers_are_local,function,177,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_is_local_request,function,190,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,require_lab_local_request,function,200,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_sample_root,function,209,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_sanitize_payload,function,219,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_require_object_list,function,236,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_csv_text,function,246,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_normalize_review_status,function,255,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_normalize_review_status_strict,function,263,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_event_review_status,function,271,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_finite_float,function,275,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_is_finite_number,function,285,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_normalize_channels,function,292,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_assert_channels_allowed,function,304,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_validate_evidence_window,function,312,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_normalize_review_event,function,335,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_review_status_counts,function,388,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_event_type_label,function,398,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_review_status_label,function,403,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_priority_label,function,407,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_candidate_source_label,function,415,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_review_session_path,function,428,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_safe_exception_summary,function,434,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_persist_review_session,function,441,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_load_review_session,function,452,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_customer_event_rows,function,475,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_lab_review_export,function,501,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_lab_review_report,function,617,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_sanitized_record,function,683,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_record_id_from_path,function,701,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_record_id_from_file_id,function,705,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_lab_record_id,function,713,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_registered_sample_path,function,726,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_sample_paths,function,735,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_sample_path,function,749,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_metadata_for_path,function,757,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_record_payload,function,772,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_canonical_sha256,function,792,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_record_identity_manifest,function,796,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_scan_parameter_manifest,function,823,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_event_evidence_manifest,function,843,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_qc_manifest,function,900,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_figure_manifest,function,932,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_export_manifest,function,965,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_pick_channels,function,1006,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_scale_to_uv,function,1025,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_window_data,function,1035,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_cached_window_data,function,1074,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_window_data_cached,function,1084,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_candidate_metrics,function,1094,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_metric_score,function,1120,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_scan_candidate_windows,function,1124,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,_seeded_candidates,function,1206,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,list_he_records,api-route,1232,ROUTER.GET /lab/epilepsy-full-flow/records
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,list_he_records,function,1232,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,preflight_he_record,api-route,1245,ROUTER.GET /lab/epilepsy-full-flow/records/{record_id}/preflight
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,preflight_he_record,function,1245,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,generate_he_candidates,api-route,1260,ROUTER.POST /lab/epilepsy-full-flow/records/{record_id}/candidates
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,generate_he_candidates,function,1260,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,he_waveform_window,api-route,1322,ROUTER.GET /lab/epilepsy-full-flow/records/{record_id}/waveform-window
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,he_waveform_window,function,1322,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,save_lab_review_session,api-route,1334,ROUTER.POST /lab/epilepsy-full-flow/review-sessions
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,save_lab_review_session,function,1334,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,get_lab_review_session,api-route,1404,ROUTER.GET /lab/epilepsy-full-flow/review-sessions/{session_id}
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,get_lab_review_session,function,1404,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,export_lab_review_session,api-route,1412,ROUTER.POST /lab/epilepsy-full-flow/review-sessions/{session_id}/exports
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,export_lab_review_session,function,1412,
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,report_lab_review_session,api-route,1420,ROUTER.GET /lab/epilepsy-full-flow/review-sessions/{session_id}/report
web-main,projects/web-main/backend/api/lab_epilepsy_full_flow.py,report_lab_review_session,function,1420,
web-main,projects/web-main/backend/api/projects.py,_assert_path_within_derivatives,function,17,
web-main,projects/web-main/backend/api/projects.py,_require_project_mutate,function,27,
web-main,projects/web-main/backend/api/projects.py,create_project,api-route,39,ROUTER.POST /projects
web-main,projects/web-main/backend/api/projects.py,create_project,function,39,
web-main,projects/web-main/backend/api/projects.py,list_projects,api-route,48,ROUTER.GET /projects
web-main,projects/web-main/backend/api/projects.py,list_projects,function,48,
web-main,projects/web-main/backend/api/projects.py,get_project,api-route,58,ROUTER.GET /projects/{project_id}
web-main,projects/web-main/backend/api/projects.py,get_project,function,58,
web-main,projects/web-main/backend/api/projects.py,update_project,api-route,67,ROUTER.PATCH /projects/{project_id}
web-main,projects/web-main/backend/api/projects.py,update_project,function,67,
web-main,projects/web-main/backend/api/projects.py,archive_project,api-route,73,ROUTER.POST /projects/{project_id}/archive
web-main,projects/web-main/backend/api/projects.py,archive_project,function,73,
web-main,projects/web-main/backend/api/projects.py,delete_project,api-route,79,ROUTER.DELETE /projects/{project_id}
web-main,projects/web-main/backend/api/projects.py,delete_project,function,79,
web-main,projects/web-main/backend/api/projects.py,batch_download_project_task_artifacts,api-route,85,ROUTER.POST /projects/{project_id}/tasks/{task_id}/artifacts/batch
web-main,projects/web-main/backend/api/projects.py,batch_download_project_task_artifacts,function,85,
web-main,projects/web-main/backend/api/reports.py,_requesting_user_id,function,12,
web-main,projects/web-main/backend/api/reports.py,create_report,api-route,17,ROUTER.POST /reports
web-main,projects/web-main/backend/api/reports.py,create_report,function,17,
web-main,projects/web-main/backend/api/reports.py,get_report,api-route,38,ROUTER.GET /reports/{report_id}
web-main,projects/web-main/backend/api/reports.py,get_report,function,38,
web-main,projects/web-main/backend/api/reports.py,download_report_html,api-route,43,ROUTER.GET /reports/{report_id}/html
web-main,projects/web-main/backend/api/reports.py,download_report_html,function,43,
web-main,projects/web-main/backend/api/reports.py,download_report_package,api-route,49,ROUTER.GET /reports/{report_id}/package
web-main,projects/web-main/backend/api/reports.py,download_report_package,function,49,
web-main,projects/web-main/backend/api/subjects.py,_requesting_user_id,function,10,
web-main,projects/web-main/backend/api/subjects.py,create_subject,api-route,15,ROUTER.POST /projects/{project_id}/subjects
web-main,projects/web-main/backend/api/subjects.py,create_subject,function,15,
web-main,projects/web-main/backend/api/subjects.py,list_subjects,api-route,28,ROUTER.GET /projects/{project_id}/subjects
web-main,projects/web-main/backend/api/subjects.py,list_subjects,function,28,
web-main,projects/web-main/backend/api/tasks.py,_assert_path_within_derivatives,function,19,
web-main,projects/web-main/backend/api/tasks.py,create_task,api-route,30,ROUTER.POST /tasks
web-main,projects/web-main/backend/api/tasks.py,create_task,function,30,
web-main,projects/web-main/backend/api/tasks.py,mark_task_result_reviewed,api-route,59,ROUTER.POST /tasks/{task_id}/result-review
web-main,projects/web-main/backend/api/tasks.py,mark_task_result_reviewed,function,59,
web-main,projects/web-main/backend/api/tasks.py,get_task,api-route,79,ROUTER.GET /tasks/{task_id}
web-main,projects/web-main/backend/api/tasks.py,get_task,function,79,
web-main,projects/web-main/backend/api/tasks.py,get_task_artifacts,api-route,85,ROUTER.GET /tasks/{task_id}/artifacts
web-main,projects/web-main/backend/api/tasks.py,get_task_artifacts,function,85,
web-main,projects/web-main/backend/api/tasks.py,batch_download_task_artifacts,api-route,93,ROUTER.POST /tasks/{task_id}/artifacts/batch
web-main,projects/web-main/backend/api/tasks.py,batch_download_task_artifacts,function,93,
web-main,projects/web-main/backend/api/teaching_data.py,TeachingDemoInfo,class,18,
web-main,projects/web-main/backend/api/teaching_data.py,TeachingDemoListResponse,class,33,
web-main,projects/web-main/backend/api/teaching_data.py,list_teaching_demos,api-route,40,ROUTER.GET /teaching/demos
web-main,projects/web-main/backend/api/teaching_data.py,list_teaching_demos,function,40,
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_demo,api-route,64,ROUTER.GET /teaching/demos/{demo_id}
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_demo,function,64,
web-main,projects/web-main/backend/api/teaching_data.py,register_teaching_demo,api-route,99,ROUTER.POST /teaching/register/{demo_id}
web-main,projects/web-main/backend/api/teaching_data.py,register_teaching_demo,function,99,
web-main,projects/web-main/backend/api/teaching_data.py,register_all_teaching_demos,api-route,120,ROUTER.POST /teaching/register-all
web-main,projects/web-main/backend/api/teaching_data.py,register_all_teaching_demos,function,120,
web-main,projects/web-main/backend/api/teaching_data.py,generate_teaching_demos,api-route,137,ROUTER.POST /teaching/generate
web-main,projects/web-main/backend/api/teaching_data.py,generate_teaching_demos,function,137,
web-main,projects/web-main/backend/api/teaching_data.py,ensure_teaching_project,api-route,157,ROUTER.GET /teaching/project
web-main,projects/web-main/backend/api/teaching_data.py,ensure_teaching_project,function,157,
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_demo_path,api-route,177,ROUTER.GET /teaching/demos/{demo_id}/path
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_demo_path,function,177,
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_status,api-route,199,ROUTER.GET /teaching/status
web-main,projects/web-main/backend/api/teaching_data.py,get_teaching_status,function,199,
web-main,projects/web-main/backend/api/templates.py,list_templates,api-route,10,ROUTER.GET /templates
web-main,projects/web-main/backend/api/templates.py,list_templates,function,10,
web-main,projects/web-main/backend/api/templates.py,get_template,api-route,15,ROUTER.GET /templates/{template_id}
web-main,projects/web-main/backend/api/templates.py,get_template,function,15,
web-main,projects/web-main/backend/api/templates.py,list_analysis_templates,api-route,23,ROUTER.GET /analysis-templates
web-main,projects/web-main/backend/api/templates.py,list_analysis_templates,function,23,
web-main,projects/web-main/backend/api/templates.py,list_paradigms,api-route,28,ROUTER.GET /paradigms
web-main,projects/web-main/backend/api/templates.py,list_paradigms,function,28,
web-main,projects/web-main/backend/api/templates.py,list_recommendation_rules,api-route,33,ROUTER.GET /recommendation-rules
web-main,projects/web-main/backend/api/templates.py,list_recommendation_rules,function,33,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,TestPhaseValidator,class,82,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,setup_method,function,85,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_phase_1_regular_data_passes,function,89,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,98,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_phase_1_file_too_large_rejected,function,122,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,129,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_phase_1_duration_too_long_rejected,function,153,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,160,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_phase_1_extreme_data_rejected,function,183,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,190,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_get_phase_roadmap,function,213,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_check_file_phase_compatibility,function,226,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,TestPhaseValidatorIntegration,class,260,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_validate_by_file_id_integration,function,264,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,TestPhaseValidatorPerformance,class,289,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_validation_performance,function,292,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,299,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,TestValidationMetrics,class,324,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,setup_method,function,327,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_metrics_collection,function,330,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,TestBoundaryConditions,class,362,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_exactly_at_limit,function,365,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,372,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,test_just_over_limit,function,391,
web-main,projects/web-main/backend/api/test_epilepsy_phase_validator.py,mock_reader,function,398,
web-main,projects/web-main/backend/api/workflow.py,list_workflow_templates,api-route,9,ROUTER.GET /workflows/templates
web-main,projects/web-main/backend/api/workflow.py,list_workflow_templates,function,9,
web-main,projects/web-main/backend/api/workflow.py,estimate_workflow,api-route,14,ROUTER.POST /workflows/estimate
web-main,projects/web-main/backend/api/workflow.py,estimate_workflow,function,14,
web-main,projects/web-main/backend/main.py,_env_flag,function,14,
web-main,projects/web-main/backend/main.py,_local_lab_env_enabled,function,18,
web-main,projects/web-main/backend/main.py,_cors_origins,function,44,
web-main,projects/web-main/backend/main.py,health.router,router-registration,61,
web-main,projects/web-main/backend/main.py,accounts.router,router-registration,62,
web-main,projects/web-main/backend/main.py,lab_demo.router,router-registration,63,
web-main,projects/web-main/backend/main.py,lab_edf_reviewer.router,router-registration,64,
web-main,projects/web-main/backend/main.py,lab_epilepsy_full_flow.router,router-registration,68,
web-main,projects/web-main/backend/main.py,teaching_data.router,router-registration,74,
web-main,projects/web-main/backend/main.py,projects.router,router-registration,77,
web-main,projects/web-main/backend/main.py,subjects.router,router-registration,78,
web-main,projects/web-main/backend/main.py,eeg_files.router,router-registration,79,
web-main,projects/web-main/backend/main.py,templates.router,router-registration,80,
web-main,projects/web-main/backend/main.py,tasks.router,router-registration,81,
web-main,projects/web-main/backend/main.py,artifacts.router,router-registration,82,
web-main,projects/web-main/backend/main.py,epilepsy_workbench.router,router-registration,83,
web-main,projects/web-main/backend/main.py,reports.router,router-registration,84,
web-main,projects/web-main/backend/main.py,billing.router,router-registration,85,
web-main,projects/web-main/backend/main.py,data_crud.router,router-registration,86,
web-main,projects/web-main/backend/main.py,data_preparation.router,router-registration,87,
web-main,projects/web-main/backend/main.py,workflow.router,router-registration,88,
web-main,projects/web-main/backend/main.py,admin.router,router-registration,91,
web-main,projects/web-main/backend/models/analysis_task.py,AnalysisTaskCreate,class,8,
web-main,projects/web-main/backend/models/analysis_task.py,AnalysisTaskRead,class,23,
web-main,projects/web-main/backend/models/artifact.py,ArtifactRead,class,9,
web-main,projects/web-main/backend/models/base.py,new_id,function,5,
web-main,projects/web-main/backend/models/base.py,utc_now,function,9,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationPlanCreate,class,15,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationPlanForFileSave,class,50,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationPlanUpdate,class,87,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationPlanRead,class,119,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationTaskReferenceCreate,class,159,
web-main,projects/web-main/backend/models/data_preparation.py,DataPreparationTaskReferenceRead,class,166,
web-main,projects/web-main/backend/models/data_preparation.py,EpochSetCreate,class,180,
web-main,projects/web-main/backend/models/data_preparation.py,EpochSetUpdate,class,208,
web-main,projects/web-main/backend/models/data_preparation.py,EpochSetRead,class,230,
web-main,projects/web-main/backend/models/data_preparation.py,BadChannelAuditCreate,class,262,
web-main,projects/web-main/backend/models/data_preparation.py,BadChannelAuditRead,class,277,
web-main,projects/web-main/backend/models/eeg_file.py,EEGFileRead,class,9,
web-main,projects/web-main/backend/models/governance.py,AuditEventRead,class,8,
web-main,projects/web-main/backend/models/governance.py,UsageRecordRead,class,22,
web-main,projects/web-main/backend/models/governance.py,AccountRead,class,40,
web-main,projects/web-main/backend/models/governance.py,AccountCreate,class,61,
web-main,projects/web-main/backend/models/governance.py,AccountLogin,class,73,
web-main,projects/web-main/backend/models/governance.py,SessionRead,class,78,
web-main,projects/web-main/backend/models/governance.py,RechargeCreate,class,88,
web-main,projects/web-main/backend/models/governance.py,RechargeOrderRead,class,95,
web-main,projects/web-main/backend/models/governance.py,PaymentConfirm,class,109,
web-main,projects/web-main/backend/models/governance.py,BillingTransactionRead,class,115,
web-main,projects/web-main/backend/models/governance.py,VerificationCodeRequest,class,129,
web-main,projects/web-main/backend/models/governance.py,VerificationCodeRead,class,134,
web-main,projects/web-main/backend/models/governance.py,InvoiceRequestCreate,class,145,
web-main,projects/web-main/backend/models/governance.py,InvoiceRequestRead,class,159,
web-main,projects/web-main/backend/models/governance.py,InboxMessageRead,class,170,
web-main,projects/web-main/backend/models/project.py,ProjectCreate,class,8,
web-main,projects/web-main/backend/models/project.py,ProjectUpdate,class,23,
web-main,projects/web-main/backend/models/project.py,ProjectRead,class,31,
web-main,projects/web-main/backend/models/public_api.py,_looks_like_internal_path,function,38,
web-main,projects/web-main/backend/models/public_api.py,sanitize_public_metadata,function,49,
web-main,projects/web-main/backend/models/public_api.py,ArtifactPublicRead,class,67,
web-main,projects/web-main/backend/models/public_api.py,ReportPublicRead,class,90,
web-main,projects/web-main/backend/models/public_api.py,EEGFilePublicRead,class,114,
web-main,projects/web-main/backend/models/public_api.py,DataPreparationPlanPublicRead,class,151,
web-main,projects/web-main/backend/models/public_api.py,DataPreparationTaskReferencePublicRead,class,190,
web-main,projects/web-main/backend/models/public_api.py,EpochSetPublicRead,class,203,
web-main,projects/web-main/backend/models/public_api.py,BadChannelAuditPublicRead,class,234,
web-main,projects/web-main/backend/models/public_api.py,artifact_to_public,function,249,
web-main,projects/web-main/backend/models/public_api.py,report_to_public,function,275,
web-main,projects/web-main/backend/models/public_api.py,eeg_file_to_public,function,301,
web-main,projects/web-main/backend/models/public_api.py,plan_to_public,function,308,
web-main,projects/web-main/backend/models/public_api.py,task_reference_to_public,function,320,
web-main,projects/web-main/backend/models/public_api.py,epoch_set_to_public,function,328,
web-main,projects/web-main/backend/models/public_api.py,bad_channel_audit_to_public,function,337,
web-main,projects/web-main/backend/models/report.py,ReportCreate,class,9,
web-main,projects/web-main/backend/models/report.py,ReportRead,class,18,
web-main,projects/web-main/backend/models/session.py,SessionRead,class,6,
web-main,projects/web-main/backend/models/subject.py,SubjectCreate,class,6,
web-main,projects/web-main/backend/models/subject.py,SubjectRead,class,14,
web-main,projects/web-main/backend/services/account_service.py,_normalize_email,function,30,
web-main,projects/web-main/backend/services/account_service.py,_hash_password,function,34,
web-main,projects/web-main/backend/services/account_service.py,_verify_password,function,42,
web-main,projects/web-main/backend/services/account_service.py,_app_env,function,52,
web-main,projects/web-main/backend/services/account_service.py,_allows_local_admin_seed,function,56,
web-main,projects/web-main/backend/services/account_service.py,_configured_admin_password,function,60,
web-main,projects/web-main/backend/services/account_service.py,_is_blocked_default_admin_login,function,69,
web-main,projects/web-main/backend/services/account_service.py,_is_unsafe_default_admin_account,function,77,
web-main,projects/web-main/backend/services/account_service.py,_public_account,function,85,
web-main,projects/web-main/backend/services/account_service.py,_load_accounts,function,92,
web-main,projects/web-main/backend/services/account_service.py,_load_codes,function,96,
web-main,projects/web-main/backend/services/account_service.py,_load_sessions,function,100,
web-main,projects/web-main/backend/services/account_service.py,_revoke_account_sessions,function,104,
web-main,projects/web-main/backend/services/account_service.py,ensure_seed_accounts,function,111,
web-main,projects/web-main/backend/services/account_service.py,request_verification_code,function,161,
web-main,projects/web-main/backend/services/account_service.py,_assert_verification,function,203,
web-main,projects/web-main/backend/services/account_service.py,create_account,function,223,
web-main,projects/web-main/backend/services/account_service.py,issue_session,function,285,
web-main,projects/web-main/backend/services/account_service.py,login,function,292,
web-main,projects/web-main/backend/services/account_service.py,get_account,function,316,
web-main,projects/web-main/backend/services/account_service.py,get_account_by_token,function,329,
web-main,projects/web-main/backend/services/account_service.py,require_current_account,function,347,
web-main,projects/web-main/backend/services/account_service.py,require_admin_account,function,354,
web-main,projects/web-main/backend/services/account_service.py,assert_same_account_or_admin,function,361,
web-main,projects/web-main/backend/services/account_service.py,list_accounts,function,368,
web-main,projects/web-main/backend/services/account_service.py,update_account,function,373,
web-main,projects/web-main/backend/services/audit_service.py,record_event,function,7,
web-main,projects/web-main/backend/services/audit_service.py,list_events,function,30,
web-main,projects/web-main/backend/services/backup_service.py,sha256_file,function,14,
web-main,projects/web-main/backend/services/backup_service.py,copy_tree_contents,function,22,
web-main,projects/web-main/backend/services/backup_service.py,manifest_for,function,35,
web-main,projects/web-main/backend/services/backup_service.py,manifest_index,function,52,
web-main,projects/web-main/backend/services/backup_service.py,export_backup,function,56,
web-main,projects/web-main/backend/services/backup_service.py,restore_backup,function,72,
web-main,projects/web-main/backend/services/billing_service.py,_load_orders,function,22,
web-main,projects/web-main/backend/services/billing_service.py,_load_transactions,function,26,
web-main,projects/web-main/backend/services/billing_service.py,_public_account,function,30,
web-main,projects/web-main/backend/services/billing_service.py,get_wallet,function,38,
web-main,projects/web-main/backend/services/billing_service.py,create_recharge_order,function,63,
web-main,projects/web-main/backend/services/billing_service.py,get_recharge_order,function,95,
web-main,projects/web-main/backend/services/billing_service.py,confirm_recharge_order,function,102,
web-main,projects/web-main/backend/services/billing_service.py,charge_analysis_task,function,147,
web-main,projects/web-main/backend/services/billing_service.py,has_posted_analysis_task_charge,function,192,
web-main,projects/web-main/backend/services/billing_service.py,list_recharge_orders,function,215,
web-main,projects/web-main/backend/services/billing_service.py,list_transactions,function,219,
web-main,projects/web-main/backend/services/billing_service.py,normalize_account_id,function,223,
web-main,projects/web-main/backend/services/billing_service.py,estimate_task_price,function,235,
web-main,projects/web-main/backend/services/billing_service.py,assert_sufficient_balance,function,241,
web-main,projects/web-main/backend/services/billing_service.py,refund_failed_task,function,254,
